,,,
"Atbara","ATB","Atbara","Sudan"
,,,
"Atbasar","ATX","Atbasar","Kazakhstan"
,,,
"Athens","AHN","Athens","United States"
,,,
"Athens","ATH","Eleftherios Venizelos","Greece"
,,,
"Athens","HEW","Hellinikon (Closed)","Greece"
,,,
"Athens","ATO","Ohio University","United States"
,,,
"Athens","MMI","McMinn County","United States"
,,,
"Ati","ATV","Ati","Chad"
,,,
"Atikokan","YIB","Atikokan","Canada"
,,,
"Atiu Island","AIU","Atiu Island","Cook Islands"
,,,
"Atka","AKB","Atka","United States"
,,,
"City name","Airport Code",,"Country name"
,,,
"Atkamba","ABP","Atkamba","Papua New Guinea"
,,,
"Atlanta","JAO","Beaver Ruin","United States"
,,,
"Atlanta","PDK","De Kalb/Peachtree","United States"
,,,
"Atlanta","FTY","Fulton County","United States"
,,,
"Atlanta","JGL","Galleria","United States"
,,,
"Atlanta","ATL","Hartsfield-Jackson Atlanta Int","United States"
,,,
"Atlanta","JAJ","Perimeter Mall","United States"
,,,
"Atlanta","JAE","Technology Park","United States"
,,,
"Atlantic","AIO","Municipal","United States"
,,,
"Atlantic City","ACY","Atlantic City Intl","United States"
,,,
"Atlantic City","AIY","Bader Field","United States"
,,,
"Atlantic City","JSL","Steel Pier Hlpt","United States"
,,,
"Atmautluak","ATT","Atmautluak","United States"
,,,
"Atoifi","ATD","Atoifi","Solomon Islands"
,,,
"Atqasuk","ATK","Atqasuk","United States"
,,,
"Atsugi","NJA","NAS","Japan"
,,,
"City name","Airport Code",,"Country name"
,,,
"Attawapiskat","YAT","Attawapiskat","Canada"
,,,
"Attock","ATG","Attock","Pakistan"
,,,
"Attopeu","AOU","Attopeu","Laos"
,,,
"Attu","QGQ","Heliport","Greenland"
,,,
"Attu Island","ATU","Casco Cove","United States"
,,,
"Atuona","AUQ","Atuona","French Polynesia"
,,,
"Atyrau","GUW","Atyrau","Kazakhstan"
,,,
"Aua Island","AUI","Aua Island","Papua New Guinea"
,,,
"Aubagne","JAH","Agora Helipad","France"
,,,
"Aubenas","OBS","Vals-Lanas","France"
,,,
"Auburn","AUO","Auburn-Opelika","United States"
,,,
"Auburn","AUN","Auburn","United States"
,,,
"Auckland","AKL","Auckland International","New Zealand (aotearoa)"
,,,
"Auckland","MHB","Mechanics Bay","New Zealand (Aotearoa)"
,,,
"Aue","ZAU","Sachsen Railway Stn.","Germany"
,,,
"Augusta","AGS","Bush Field","United States"
,,,
"City name","Airport Code",,"Country name"
,,,
"Augusta","DNL","Daniel Field","United States"
,,,
"Augusta","AUG","Augusta","United States"
,,,
"Augustus Downs","AUD","Augustus Downs","Australia"
,,,
"Aumo","AUV","Aumo","Papua New Guinea"
,,,
"Aupaluk","YPJ","Aupaluk","Canada"
,,,
"Aur Island","AUL","Aur Island","Marshall Islands"
,,,
"Aurangabad","IXU","Chikkalthana","India"
,,,
"Aurillac","AUR","Aurillac","France"
,,,
"Aurora","AUZ","Municipal Airport","United States"
,,,
"Aurukun Mission","AUU","Aurukun Mission","Australia"
,,,
"Austin","AUM","Austin","United States"
,,,
"Austin","ASQ","Austin","United States"
,,,
"Austin","MMR","Camp Maybry AHP","United States"
,,,
"Austral Downs","AWP","Austral Downs","Australia"
,,,
"Auvergne","AVG","Auvergne","Australia"
,,,
"Auxerre","AUF","Auxerre Branches","France"
,,,
"City name","Airport Code",,"Country name"
,,,
"Avesta Krylbo","XYP","Avesta Krylbo","Sweden"
,,,
"Aviano","AVB","Aviano","Italy"
,,,
"Avignon","XZN","Avignon Railway","France"
,,,
"Avignon","AVN","Avignon-Caum","France"
,,,
"Avon Park","AVO","Municipal","United States"
,,,
"Avoriaz","AVF","Avoriaz","France"
,,,
"Avu Avu","AVU","Avu Avu","Solomon Islands"
,,,
"Awaba","AWB","Awaba","Papua New Guinea"
,,,
"Awar","AWR","Awar","Papua New Guinea"
,,,
"Awaradam","AAJ","Cayana Airstrip","Suriname"
,,,
"Awareh","AWH","Awareh","Ethiopia"
,,,
"Awassa","AWA","Awassa","Ethiopia"
,,,
"Axum","AXU","Axum","Ethiopia"
,,,
"Ayacucho","AYC","Ayacucho","Colombia"
,,,
"Ayacucho","AYP","Yanamilla","Peru"
,,,
"Ayapel","AYA","Ayapel","Colombia"
,,,
"City name","Airport Code",,"Country name"
,,,
"Ayawasi","AYW","Ayawasi","Indonesia"
,,,
"Ayers Rock","AYQ","Connellan","Australia"
,,,
"Ayolas","AYO","Ayolas","Paraguay"
,,,
"Ayr","AYR","Ayr","Australia"
,,,
"Ba","BFJ","Ba","Fiji"
,,,
"Babelegi","HBL","Babelegi Heliport","South Africa"
,,,
"Babo","BXB","Babo","Indonesia"
,,,
"Babolsar","BBL","Babolsar","Iran"
,,,
"Baca Grande","BCJ","Baca Grande","United States"
,,,
"Bacau","BCM","Bacau","Romania"
,,,
"Bacolod","BCD","Bacolod","Philippines"
,,,
"Badajoz","BJZ","Talaveral La Real","Spain"
,,,
"Bade","BXD","Bade","Indonesia"
,,,
"Badin","BDN","Talhar","Pakistan"
,,,
"Badu Island","BDD","Badu Island","Australia"
,,,
"Bafoussam","BFX","Bafoussam","Cameroon"
,,,
"City name","Airport Code",,"Country name"
,,,
"Bagan","BPE","Bagan","Myanmar"
,,,
"Baganga","BNQ","Baganga","Philippines"
,,,
"Bagani","BQI","Bagani","Namibia"
,,,
"Bagdad","BGT","Bagdad","United States"
,,,
"Bagdogra","IXB","Bagdogra","India"
,,,
"Bage","BGX","Bage","Brazil"
,,,
"Baghdad","BGW","Al Muthana","Iraq"
,,,
"Baghdad","SDA","Baghdad International","Iraq"
,,,
"Baglung","BGL","Baglung","Nepal"
,,,
"Bagotville","YBG","Bagotville","Canada"
,,,
"Baguio","BAG","Loakan","Philippines"
,,,
"Bahar Dar","BJR","Bahar Dar","Ethiopia"
,,,
"Bahawalnagar","WGB","Bahawalnagar","Pakistan"
,,,
"Bahawalpur","BHV","Bahawalpur","Pakistan"
,,,
"Bahia Angeles","BHL","Bahia Angeles","Mexico"
,,,
"Bahia Blanca","BHI","Comandante","Argentina"
,,,
"City name","Airport Code",,"Country name"
,,,
"Bahia Cupica","BHF","Bahia Cupica","Colombia"
,,,
"Bahia De Caraquez","BHA","Bahia De Caraquez","Ecuador"
,,,
"Bahia Negra","BFA","Bahia Negra","Paraguay"
,,,
"Bahia Pinas","BFQ","Bahia Pinas","Panama"
,,,
"Bahia Solano","BSC","Bahia Solano","Colombia"
,,,
"Manama","BAH","Bahrain International","Bahrain"
,,,
"Bahregan","IAQ","Bahregan","Iran"
,,,
"Baia Mare","BAY","Baia Mare","Romania"
,,,
"Baibara","BAP","Baibara","Papua New Guinea"
,,,
"Baidoa","BIB","Baidoa","Somalia"
,,,
"Baie Comeau","YBC","Baie Comeau","Canada"
,,,
"Baie Johan Beetz","YBJ","Baie Johan Beetz","Canada"
,,,
"Baimuru","VMU","Baimuru","Papua New Guinea"
,,,
"Bainbridge","BGE","Decatur County","United States"
,,,
"Baindoung","BDZ","Baindoung","Papua New Guinea"
,,,
"Bairnsdale","BSJ","Bairnsdale","Australia"
,,,
"City name","Airport Code",,"Country name"
,,,
"Baitadi","BIT","Baitadi","Nepal"
,,,
"Bajawa","BJW","Bajawa","Indonesia"
,,,
"Bajhang","BJH","Bajhang","Nepal"
,,,
"Bajone","BJN","Bajone","Mozambique"
,,,
"Bajura","BJU","Bajura Arpt","Nepal"
,,,
"Bakalalan","BKM","Bakalalan","Malaysia"
,,,
"Bakel","BXE","Bakel","Senegal"
,,,
"Baker","BKE","Baker","United States"
,,,
"Baker Island","BAR","Baker AAF","United States"
,,,
"Baker Lake","YBK","Baker Lake","Canada"
,,,
"Bakersfield","BFL","Meadows Field","United States"
,,,
"Bakkafjordur","BJD","Bakkafjordur","Iceland"
,,,
"Bakouma","BMF","Bakouma","Central African Republic"
,,,
"Baku","ZXT","Heydar Aliyev","Azerbaijan"
,,,
"Balad","XQC","Balad","Iraq"
,,,
"Balakovo","BWO","Balakovo","Russian Federation"
,,,
"City name","Airport Code",,"Country name"
,,,
"Balalae","BAS","Balalae","Solomon Islands"
,,,
"Balaton","SOB","Saarmelleek/Balaton","Hungary"
,,,
"Balboa","BLB","Balboa","Panama"
,,,
"Balcanoona","LCN","Balcanoona","Australia"
,,,
"Baler","BQA","Baler","Philippines"
,,,
"Balgo Hills","BQW","Balgo Hills","Australia"
,,,
"Balhash","BXH","Balhash","Kazakhstan"
,,,
"Bali","BLC","Ngurah Rai","Cameroon"
,,,
"Bali","BAJ","Bali","Papua New Guinea"
,,,
"Balikesir","BZI","Balikesir","Turkey"
,,,
"Balikesir","MQJ","Merkez","Turkey"
,,,
"Balikpapan","BPN","Sepingan","Indonesia"
,,,
"Balimo","OPU","Balimo","Papua New Guinea"
,,,
"Ballina","BNK","Ballina Byron Gateway","Australia"
,,,
"Bally Kelly","BOL","Bally Kelly","United Kingdom"
,,,
"Balmaceda","BBA","Teniente Vidal","Chile"
,,,
"City name","Airport Code",,"Country name"
,,,
"Balranald","BZD","Balranald","Australia"
,,,
"Balsas","BSS","Balsas","Brazil"
,,,
"Baltimore","GBO","Baltimore Greenbelt T","United States"
,,,
"Baltimore","ZBP","Baltimore Rail","United States"
,,,
"Baltimore","MTN","Glenn L Martin","United States"
,,,
"Baltrum","BMR","Baltrum","Germany"
,,,
"Balurghat","RGH","Balurghat","India"
,,,
"Bam","BXR","Bam","Iran"
,,,
"Bamaga","ABM","Bamaga","Australia"
,,,
"Bamako","BKO","Bamako","Mali"
,,,
"Bambari","BBY","Bambari","Central African Republic"
,,,
"Bambu","BCP","Bambu","Papua New Guinea"
,,,
"Bamburi","BMQ","Bamburi","Kenya"
,,,
"Bamenda","BPC","Bamenda","Cameroon"
,,,
"Bamerny","BMN","Bamerny","Iraq"
,,,
"Bamfield","YBF","Bamfield","Canada"
,,,
"City name","Airport Code",,"Country name"
,,,
"Bamiyan","BIN","Bamiyan","Afghanistan"
,,,
"Bamu","BMZ","Bamu","Papua New Guinea"
,,,
"Ban Houei","OUI","Ban Houei","Laos"
,,,
"Ban Mak Khaen","BAO","Udorn","Thailand"
,,,
"Banaina","NAF","Banaina","Indonesia"
,,,
"Banda Aceh","BTJ","Blang Bintang","Indonesia"
,,,
"Bandanaira","NDA","Bandanaira","Indonesia"
,,,
"Bandar Abbas","BND","Bandar Abbas","Iran"
,,,
"Bandar Lampung","TKG","Branti","Indonesia"
,,,
"Bandar Lengeh","BDH","Bandar Lengeh","Iran"
,,,
"Bandar Mahshahr","MRX","Mahshahr","Iran"
,,,
"Bandar Seri Begawan","BWN","Brunei International","Brunei Darussalam"
,,,
"Bandirma","BDM","Bandirma","Turkey"
,,,
"Bandon","BDY","State","United States"
,,,
"Bandundu","FDU","Bandundu","Zaire"
,,,
"Bandung","BDO","Husein Sastranegara","Indonesia"
,,,
"City name","Airport Code",,"Country name"
,,,
"Banff","YBA","Banff","Canada"
,,,
"Banfora","BNR","Banfora","Burkina Faso"
,,,
"Bangalore","BLR","Hal","India"
,,,
"Bangassou","BGU","Bangassou","Central African Republic"
,,,
"Bangda","BPX","Bangda","China"
,,,
"Bangkok","BKK","International","Thailand"
,,,
"Bangor","BGR","International","United States"
,,,
"Bangui","BGF","Bangui","Central African Republic"
,,,
"Baniyala","BYX","Baniyala","Australia"
,,,
"Banja Luka","BNX","Banja Luka","Bosnia And Herzegovina"
,,,
"Banjarmasin","BDJ","Sjamsudin Noor","Indonesia"
,,,
"Banjul","BJL","Yundum International","Gambia"
,,,
"Sydney","BWU","Sydney Bankstown","Australia"
,,,
"Banmethuot","BMV","Phung-Duc","Viet Nam"
,,,
"Banning","BNG","Banning","United States"
,,,
"Bannu","BNP","Bannu","Pakistan"
,,,
"City name","Airport Code",,"Country name"
,,,
"Bantry","BYT","Bantry","Ireland"
,,,
"Banz","BNZ","Banz","Papua New Guinea"
,,,
"Baoshan","BSD","Baoshan","China"
,,,
"Baotou","BAV","Baotou","China"
,,,
"Bapi","BPD","Bapi","Papua New Guinea"
,,,
"Baqubah","XQV","Baqubah","Iraq"
,,,
"Bar Harbor","BHB","Bar Harbor","United States"
,,,
"Baracoa","BCA","Baracoa","Cuba"
,,,
"Barahona","BRX","Barahona","Dominican Republic"
,,,
"Barakoma","VEV","Barakoma","Solomon Islands"
,,,
"Baramita","BMJ","Baramita","Guyana"
,,,
"Baranof","BNF","Warm Spring Bay SPB","United States"
,,,
"Barbelos","BAZ","Barbelos","Brazil"
,,,
"Barbers Point","NAX","Barbers Point","United States"
,,,
"Barbuda","BBQ","Barbuda","Antigua and Barbuda"
,,,
"Barcaldine","BCI","Barcaldine","Australia"
,,,
"City name","Airport Code",,"Country name"
,,,
"Barcelona","BCN","El Prat De Llobregat","Spain"
,,,
"Barcelona","BLA","Gen J A Anzoategui","Venezuela"
,,,
"Barcelonnette","BAE","Barcelonnette","France"
,,,
"Bardera","BSY","Bardera","Somalia"
,,,
"Bardstown","BRY","Samuels Field","United States"
,,,
"Bardufoss","BDU","Bardufoss","Norway"
,,,
"Bareli","BEK","Bareli","India"
,,,
"Bari","BRI","Palese","Italy"
,,,
"Barinas","BNS","Barinas","Venezuela"
,,,
"Bario","BBN","Bario","Malaysia"
,,,
"Barisal","BZL","Barisal","Bangladesh"
,,,
"Barkly Downs","BKP","Barkly Downs","Australia"
,,,
"Barnaul","BAX","Barnaul","Russian Federation"
,,,
"Barnwell","BNL","Barnwell County","United States"
,,,
"Barora","RRI","Barora","Solomon Islands"
,,,
"Barquisimeto","BRM","Barquisimeto","Venezuela"
,,,
"City name","Airport Code",,"Country name"
,,,
"Barra","BQQ","Barra","Brazil"
,,,
"Barra","BRR","North Bay","United Kingdom"
,,,
"Barra Colorado","BCL","Barra Colorado","Costa Rica"
,,,
"Barra Do Corda","BDC","Barra Do Corda","Brazil"
,,,
"Barra Do Garcas","BPG","Barra Do Garcas","Brazil"
,,,
"Barranca De Upia","BAC","Barranca De Upia","Colombia"
,,,
"Barrancabermeja","EJA","Variguies","Colombia"
,,,
"Barrancominas","NBB","Barrancominas","Colombia"
,,,
"Barranquilla","BAQ","E Cortissoz","Colombia"
,,,
"Barreiras","BRA","Barreiras","Brazil"
,,,
"Barreirinhas","BRB","Barreirinhas","Brazil"
,,,
"Barretos","BAT","Barretos","Brazil"
,,,
"Barrow","PBA","Point Barrow","United States"
,,,
"Barrow","BRW","Wiley Post/W.Rogers M","United States"
,,,
"Barrow Island","BWB","Barrow Island","Australia"
,,,
"Barrow-In-Furness","BWF","Walney Island","United Kingdom"
,,,
"City name","Airport Code",,"Country name"
,,,
"Barter Island","BTI","Barter Island","United States"
,,,
"Barth","BBH","Barth","Germany"
,,,
"Bartica","GFO","Bartica","Guyana"
,,,
"Bartlesville","BVO","Bartlesville","United States"
,,,
"Bartletts","BSZ","Bartletts","United States"
,,,
"Bartow","BOW","Bartow","United States"
,,,
"Baruun-Urt","UUN","Baruun-Urt","Mongolia"
,,,
"Basankusu","BSU","Basankusu","Zaire"
,,,
"Basco","BSO","Basco","Philippines"
,,,
"Basel/Mulhouse","ZBA","Basil Bad - Railway","Switzerland"
,,,
"Basongo","BAN","Basongo","Zaire"
,,,
"Basra","BSR","International","Iraq"
,,,
"Basse Terre","BBR","Baillif","Guadeloupe"
,,,
"Bassein","BSX","Bassein","Myanmar"
,,,
"Bastia","BIA","Poretta","France"
,,,
"Bata","BSG","Bata","Equatorial Guinea"
,,,
"City name","Airport Code",,"Country name"
,,,
"Batam","BTH","Hang Nadim","Indonesia"
,,,
"Batangafo","BTG","Batangafo","Central African Republic"
,,,
"Batavia Downs","BVW","Batavia Downs","Australia"
,,,
"Batesville","BVX","Municipal","United States"
,,,
"Batesville","HLB","Hillenbrand","United States"
,,,
"Bathurst","ZBF","Bathurst","Canada"
,,,
"Bathurst","BHS","Raglan","Australia"
,,,
"Bathurst Island","BRT","Bathurst Island","Australia"
,,,
"Batman","BAL","Batman","Turkey"
,,,
"Batna","BLJ","Batna","Algeria"
,,,
"Batom","BXM","Batom","Indonesia"
,,,
"Baton Rouge","EBR","Downtown","United States"
,,,
"Baton Rouge","BTR","Ryan","United States"
,,,
"Batouri","OUR","Batouri","Cameroon"
,,,
"Batsfjord","BJF","Batsfjord","Norway"
,,,
"Battambang","BBM","Battambang","Cambodia"
,,,
"City name","Airport Code",,"Country name"
,,,
"Batticaloa","BTC","Batticaloa","Sri Lanka"
,,,
"Battle Creek","BTL","WK Kellogg Regional","United States"
,,,
"Battle Mountain","BAM","Lander County","United States"
,,,
"Batu Licin","BTW","Batu Licin","Indonesia"
,,,
"Batumi","BUS","Batumi","Georgia"
,,,
"Batuna","BPF","Batuna Aerodrome","Solomon Islands"
,,,
"Baubau","BUW","Baubau","Indonesia"
,,,
"Baucau","BCH","English Madeira","Indonesia (East Timor)"
,,,
"Bauchi","BCU","Bauchi","Nigeria"
,,,
"Baudette","BDE","Baudette","United States"
,,,
"Baures","BVL","Baures","Bolivia"
,,,
"Bauru","BAU","Bauru","Brazil"
,,,
"Bawan","BWJ","Bawan","Papua New Guinea"
,,,
"Bay City","BBC","Bay City","United States"
,,,
"Bayamo","BYM","C.M. de Cespedes","Cuba"
,,,
"Bayankhongor","BYN","Bayankhongor","Mongolia"
,,,
"City name","Airport Code",,"Country name"
,,,
"Bayreuth","BYU","Bindlacher-Berg","Germany"
,,,
"Baytown","HPY","Baytown","United States"
,,,
"Bazaruto Island","BZB","Bazaruto Island","Mozambique"
,,,
"Beagle Bay","BEE","Beagle Bay","Australia"
,,,
"Bealanana","WBE","Bealanana","Madagascar"
,,,
"Bear Creek","BCC","Bear Creek","United States"
,,,
"Bearskin Lake","XBE","Bearskin Lake","Canada"
,,,
"Beatrice","BIE","Beatrice","United States"
,,,
"Beatton River","YZC","Beatton River","Canada"
,,,
"Beatty","BTY","Beatty","United States"
,,,
"Beaufort","BFT","County","United States"
,,,
"Beaumont","BMT","Beaumont Muni","United States"
,,,
"Beaumont","BPT","Jefferson County","United States"
,,,
"Beaver","WBQ","Beaver","United States"
,,,
"Beaver Creek","YXQ","Beaver Creek","Canada"
,,,
"Beaver Falls","BFP","Beaver Falls","United States"
,,,
"City name","Airport Code",,"Country name"
,,,
"Beaver Inlet","BVD","Sea Port","United States"
,,,
"Bechar","CBH","Leger","Algeria"
,,,
"Beckley","BKW","Beckley","United States"
,,,
"Bedford","BFR","Virgil I Grissom Muni","United States"
,,,
"Bedford Downs","BDW","Bedford Downs","Australia"
,,,
"Bedford/Hanscom","BED","Hanscom Field","United States"
,,,
"Bedourie","BEU","Bedourie","Australia"
,,,
"Bedwell Harbor","YBW","Bedwell Harbor","Canada"
,,,
"Beef Island","EIS","Beef Island","Virgin Islands (British)"
,,,
"Beer Sheba","BEV","Beer Sheba","Israel"
,,,
"Beeville","NIR","Chase Field NAS","United States"
,,,
"Befandriana","WBD","Befandriana","Madagascar"
,,,
"Beica","BEI","Beica","Ethiopia"
,,,
"Beida","LAQ","La Braq","Libya"
,,,
"Beidah","BYD","Beidah","Yemen"
,,,
"Beihai","BHY","Beihai","China"
,,,
"City name","Airport Code",,"Country name"
,,,
"Beihan","BHN","Beihan","Yemen"
,,,
"Beijing","PEK","Capital","China"
,,,
"Beijing","NAY","Nanyuan Airport","China"
,,,
"Beira","BEW","Beira","Mozambique"
,,,
"Beirut","BEY","Beirut Rafic Hariri International Airport","Lebanon"
,,,
"Bejaia","BJA","Bejaia","Algeria"
,,,
"Bekily","OVA","Bekily","Madagascar"
,,,
"Belaga","BLG","Belaga","Malaysia"
,,,
"Belburn","BXF","Belburn","Australia"
,,,
"Belem","BEL","Val De Cans","Brazil"
,,,
"Belep Island","BMY","Belep Island","New Caledonia"
,,,
"Belfast","BHD","Belfast City Airport","United Kingdom"
,,,
"Belfast","BFS","Belfast Aldergrove International","United Kingdom"
,,,
"Belfort","BOR","Fontaine","France"
,,,
"Belgaum","IXG","Sambre","India"
,,,
"Belgorod","EGO","Belgorod","Russian Federation"
,,,
"City name","Airport Code",,"Country name"
,,,
"Belgrade","BJY","Batajnica","Yugoslavia"
,,,
"Belgrade","BEG","Belgrade - Nikola Tesla International Airport","Yugoslavia (Serbia and Montenegro)"
,,,
"Belize City","TZA","Municipal","Belize"
,,,
"Belize City","BZE","Philip S.W.Goldson Int","Belize"
,,,
"Bell Island","KBE","Hot Springs SPB","United States"
,,,
"Bella Bella","ZEL","Bella Bella","Canada"
,,,
"Bella Coola","QBC","Bella Coola","Canada"
,,,
"Bella Union","BUV","Bella Union","Uruguay"
,,,
"Bella Yella","BYL","Bella Yella","Liberia"
,,,
"Bellaire","ACB","Antrim County","United States"
,,,
"Bellary","BEP","Bellary","India"
,,,
"Bellavista","BLP","Bellavista","Peru"
,,,
"Belle Chasse","BCS","Southern Seaplane","United States"
,,,
"Bellefonte","PSB","Bellefonte","United States"
,,,
"Belleville","BLV","Belleville","United States"
,,,
"Bellingham","BLI","Bellingham","United States"
,,,
"City name","Airport Code",,"Country name"
,,,
"Bellona","BNY","Bellona","Solomon Islands"
,,,
"Belluno","BLX","Belluno","Italy"
,,,
"Belmar","BLM","Monmouth County","United States"
,,,
"Belmonte","BVM","Belmonte","Brazil"
,,,
"Belmopan","BCV","Belmopan","Belize"
,,,
"Belmullet","BLY","Belmullet","Ireland"
,,,
"Belo","BMD","Belo","Madagascar"
,,,
"Belo Horizonte","PLU","Pampulha","Brazil"
,,,
"Beloreck","BCX","Beloreck","Russian Federation"
,,,
"Beltsy","BZY","Beltsy","Moldova"
,,,
"Beluga","BVU","Beluga","United States"
,,,
"Bembridge","BBP","Bembridge","United Kingdom"
,,,
"Bemichi","BCG","Bemichi","Guyana"
,,,
"Bemidji","BJI","Bemidji","United States"
,,,
"Benalla","BLN","Benalla","Australia"
,,,
"Benbecula","BEB","Benbecula","United Kingdom"
,,,
"City name","Airport Code",,"Country name"
,,,
"Bendigo","BXG","Bendigo","Australia"
,,,
"Bengbu","BFU","Bengbu","China"
,,,
"Benghazi","BEN","Benina Intl","Libya"
,,,
"Bengkulu","BKS","Padangkemiling","Indonesia"
,,,
"Benguela","BUG","Gen V Deslandes","Angola"
,,,
"Benguera Island","BCW","Benguera Island","Mozambique"
,,,
"Beni","BNC","Beni","Zaire"
,,,
"Benin City","BNI","Benin City","Nigeria"
,,,
"Benjina","BJK","Benjina","Indonesia"
,,,
"Bennettsville","BTN","Bennettsville","United States"
,,,
"Bensbach","BSP","Bensbach","Papua New Guinea"
,,,
"Benson","BEX","RAF Station","United Kingdom"
,,,
"Benson","BBB","Municipal","United States"
,,,
"Bento Goncalves","BGV","Bento Goncalves","Brazil"
